2020-10-31T18:52:59Z,40.627883,16.366858
2020-10-31T18:52:52Z,40.627883,16.366858
2020-10-31T18:35:23Z,40.627808,16.364933
2020-10-31T18:26:12Z,40.628197,16.367075
2020-10-31T12:17:17Z,40.634303,16.602580
2020-10-31T12:08:10Z,40.635808,16.601962
2020-10-31T12:07:51Z,40.635708,16.601955
2020-10-31T12:07:41Z,40.635583,16.602013
2020-10-31T11:27:13Z,40.632400,16.603013
2020-10-31T11:26:50Z,40.632347,16.603062
2020-10-31T11:26:42Z,40.632350,16.603067
2020-10-31T11:26:35Z,40.632338,16.603063
2020-10-31T11:26:15Z,40.632330,16.603028
2020-10-31T11:25:18Z,40.632358,16.603080
2020-10-31T11:25:05Z,40.632325,16.603017
2020-10-31T11:24:57Z,40.632337,16.603038
2020-10-31T11:24:55Z,40.632328,16.603042
2020-10-31T11:24:54Z,40.632337,16.603033
2020-10-31T11:24:50Z,40.632347,16.603025
2020-10-31T11:24:49Z,40.632347,16.603017
2020-10-31T11:24:47Z,40.632347,16.603012
2020-10-31T11:16:12Z,40.631775,16.595912
2020-10-31T11:13:15Z,40.626672,16.584980
2020-10-31T11:10:47Z,40.621478,16.579305
2020-10-31T10:50:16Z,40.612258,16.522980
2020-10-31T10:47:56Z,40.615363,16.523095
2020-10-31T10:47:51Z,40.615525,16.523222
2020-10-31T10:47:11Z,40.616317,16.521728
2020-10-31T10:47:04Z,40.616128,16.520967
2020-10-31T10:47:03Z,40.616037,16.520895
2020-10-31T10:28:56Z,40.630163,16.487425
2020-10-31T10:28:52Z,40.630220,16.487412
2020-10-31T10:28:45Z,40.630583,16.487155
2020-10-31T10:28:35Z,40.630875,16.487178
2020-10-31T10:28:13Z,40.631053,16.486542
2020-10-31T10:28:09Z,40.630938,16.486470
2020-10-31T10:28:02Z,40.630170,16.485288
2020-10-31T10:26:18Z,40.633113,16.483203
2020-10-31T10:26:18Z,40.633113,16.483203
2020-10-31T10:26:04Z,40.632645,16.483420
2020-10-31T10:25:36Z,40.631663,16.482542
2020-10-31T10:25:33Z,40.631683,16.482247
2020-10-31T10:25:32Z,40.631683,16.482247
2020-10-31T10:25:32Z,40.631553,16.482178
2020-10-31T10:25:04Z,40.630517,16.481880
2020-10-31T10:24:15Z,40.629528,16.482303
2020-10-31T10:24:10Z,40.629475,16.482275
2020-10-31T10:23:52Z,40.629538,16.481422
2020-10-31T10:21:40Z,40.629862,16.477763
2020-10-31T10:21:35Z,40.629638,16.477472
2020-10-31T10:21:15Z,40.628680,16.478628
2020-10-31T10:21:06Z,40.628087,16.479083
2020-10-31T10:21:04Z,40.627983,16.479192
2020-10-31T10:21:01Z,40.627750,16.479238
2020-10-31T10:20:59Z,40.627597,16.479225
2020-10-31T10:19:06Z,40.624070,16.471063
2020-10-31T10:19:06Z,40.624070,16.471063
2020-10-31T10:18:54Z,40.623475,16.471497
2020-10-31T10:18:50Z,40.623287,16.471275
2020-10-31T10:18:49Z,40.623178,16.471262
2020-10-31T10:18:45Z,40.622958,16.471005
2020-10-31T10:18:21Z,40.621963,16.469878
2020-10-31T10:18:19Z,40.621925,16.469797
2020-10-31T10:18:07Z,40.621762,16.468628
2020-10-31T10:17:30Z,40.621637,16.465778
2020-10-31T10:15:45Z,40.619737,16.459608
2020-10-31T10:15:43Z,40.619853,16.459633
2020-10-31T10:15:41Z,40.619970,16.459542
2020-10-31T10:15:40Z,40.620712,16.457122
2020-10-31T10:13:32Z,40.619870,16.449938
2020-10-31T10:13:22Z,40.619672,16.449180
2020-10-31T10:12:08Z,40.618062,16.440650
2020-10-31T10:12:07Z,40.618062,16.440650
2020-10-31T10:11:21Z,40.617533,16.440333
2020-10-31T10:11:20Z,40.617455,16.440303
2020-10-31T10:11:14Z,40.617408,16.439872
2020-10-31T10:11:12Z,40.617520,16.439530
2020-10-31T10:11:02Z,40.620425,16.459792
2020-10-31T10:11:00Z,40.620425,16.459792
2020-10-31T10:08:26Z,40.616600,16.433362
2020-10-31T10:08:23Z,40.616455,16.433200
2020-10-31T10:08:10Z,40.616225,16.432038
2020-10-31T10:08:04Z,40.616230,16.431575
2020-10-30T19:30:28Z,0.000000,0.000000
2020-10-30T19:25:32Z,0.000000,0.000000
2020-10-30T13:21:49Z,40.659725,16.424322
2020-10-30T13:21:49Z,40.659725,16.424322
2020-10-30T12:08:11Z,40.661950,16.427728
2020-10-30T12:08:07Z,40.662022,16.427753
2020-10-30T12:08:04Z,40.662033,16.427722
2020-10-30T12:08:02Z,40.662033,16.427722
2020-10-30T11:54:22Z,40.662012,16.427867
2020-10-30T11:54:10Z,40.662003,16.427553
2020-10-30T11:53:56Z,40.661983,16.427775
2020-10-30T11:53:33Z,40.661970,16.427733
2020-10-30T11:36:17Z,40.661828,16.424942
2020-10-30T11:29:37Z,40.663692,16.423875
2020-10-30T11:29:21Z,40.663708,16.423825
2020-10-30T11:29:12Z,40.663637,16.423758
2020-10-30T11:21:42Z,40.663772,16.428003
2020-10-30T11:21:34Z,40.663778,16.427988
2020-10-30T11:21:24Z,40.663778,16.427992
2020-10-30T11:21:23Z,40.663778,16.427987
2020-10-30T11:21:11Z,40.663795,16.428000
2020-10-30T11:21:06Z,40.663792,16.427997
2020-10-30T11:19:40Z,40.663345,16.428725
2020-10-29T15:45:13Z,40.624700,16.376800
2020-10-29T13:48:52Z,40.624700,16.377000
2020-10-29T13:48:37Z,40.624700,16.376900
2020-10-29T13:44:21Z,40.624600,16.377000
2020-10-29T11:15:05Z,40.627758,16.375808
2020-10-29T11:15:04Z,40.627762,16.375813
2020-10-29T11:15:03Z,40.627755,16.375817
2020-10-29T11:11:59Z,40.628075,16.375383
2020-10-29T11:11:57Z,40.628063,16.375378
2020-10-29T11:09:06Z,40.627013,16.375920
2020-10-29T11:08:57Z,40.626913,16.375895
2020-10-29T11:08:47Z,40.626870,16.375925
2020-10-29T11:08:41Z,40.626878,16.375947
2020-10-28T21:41:04Z,40.626133,16.375692
2020-10-28T21:40:56Z,40.626112,16.375658
2020-10-28T21:40:36Z,40.626100,16.375687
2020-10-28T21:40:34Z,40.625983,16.375795
2020-10-28T21:37:42Z,40.626053,16.375650
2020-10-28T21:21:12Z,40.625503,16.372938
2020-10-28T21:21:09Z,40.625512,16.372937
2020-10-28T21:20:31Z,40.625428,16.372837
2020-10-28T21:20:31Z,40.625428,16.372837
2020-10-28T21:20:14Z,40.625492,16.372795
2020-10-28T21:17:45Z,40.624787,16.371995
2020-10-28T17:01:55Z,40.627980,16.366945
2020-10-28T17:01:24Z,40.627937,16.366975
2020-10-28T17:01:19Z,40.627962,16.366883
2020-10-28T16:21:54Z,40.627922,16.366963
2020-10-28T16:21:00Z,40.627955,16.366917
2020-10-28T16:20:56Z,40.627933,16.366928
2020-10-28T16:18:08Z,40.627955,16.367005
2020-10-28T13:36:17Z,40.627500,16.373275
2020-10-28T13:36:16Z,40.627500,16.373275
2020-10-28T13:10:23Z,40.627445,16.373328
2020-10-28T13:10:19Z,40.627475,16.373280
2020-10-28T13:10:15Z,40.627453,16.373262
2020-10-27T19:35:02Z,40.624813,16.376455
2020-10-27T19:34:57Z,40.624803,16.376475
2020-10-27T19:34:52Z,40.624788,16.376450
2020-10-27T13:30:29Z,40.627987,16.367008
2020-10-27T13:30:28Z,40.628012,16.366950
2020-10-27T13:27:58Z,40.627863,16.366958
2020-10-27T13:17:24Z,40.628005,16.367228
2020-10-27T13:13:09Z,40.627462,16.369295
2020-10-27T13:03:34Z,40.627725,16.373042
2020-10-27T13:03:32Z,40.627717,16.373030
2020-10-27T12:58:35Z,40.627272,16.373583
2020-10-27T12:58:26Z,40.627392,16.373733
2020-10-27T12:33:51Z,40.625988,16.378670
2020-10-27T12:33:44Z,40.626075,16.378703
2020-10-27T12:33:40Z,40.626045,16.378597
2020-10-31T18:52:59Z,40.627883,16.366858
2020-10-31T18:52:52Z,40.627883,16.366858
2020-10-31T18:35:23Z,40.627808,16.364933
2020-10-31T18:26:12Z,40.628197,16.367075
2020-10-31T12:17:17Z,40.634303,16.602580
2020-10-31T12:08:10Z,40.635808,16.601962
2020-10-31T12:07:51Z,40.635708,16.601955
2020-10-31T12:07:41Z,40.635583,16.602013
2020-10-31T11:27:13Z,40.632400,16.603013
2020-10-31T11:26:50Z,40.632347,16.603062
2020-10-31T11:26:42Z,40.632350,16.603067
2020-10-31T11:26:35Z,40.632338,16.603063
2020-10-31T11:26:15Z,40.632330,16.603028
2020-10-31T11:25:18Z,40.632358,16.603080
2020-10-31T11:25:05Z,40.632325,16.603017
2020-10-31T11:24:57Z,40.632337,16.603038
2020-10-31T11:24:55Z,40.632328,16.603042
2020-10-31T11:24:54Z,40.632337,16.603033
2020-10-31T11:24:50Z,40.632347,16.603025
2020-10-31T11:24:49Z,40.632347,16.603017
2020-10-31T11:24:47Z,40.632347,16.603012
2020-10-31T11:16:12Z,40.631775,16.595912
2020-10-31T11:13:15Z,40.626672,16.584980
2020-10-31T11:10:47Z,40.621478,16.579305
2020-10-31T10:50:16Z,40.612258,16.522980
2020-10-31T10:47:56Z,40.615363,16.523095
2020-10-31T10:47:51Z,40.615525,16.523222
2020-10-31T10:47:11Z,40.616317,16.521728
2020-10-31T10:47:04Z,40.616128,16.520967
2020-10-31T10:47:03Z,40.616037,16.520895
2020-10-31T10:28:56Z,40.630163,16.487425
2020-10-31T10:28:52Z,40.630220,16.487412
2020-10-31T10:28:45Z,40.630583,16.487155
2020-10-31T10:28:35Z,40.630875,16.487178
2020-10-31T10:28:13Z,40.631053,16.486542
2020-10-31T10:28:09Z,40.630938,16.486470
2020-10-31T10:28:02Z,40.630170,16.485288
2020-10-31T10:26:18Z,40.633113,16.483203
2020-10-31T10:26:18Z,40.633113,16.483203
2020-10-31T10:26:04Z,40.632645,16.483420
2020-10-31T10:25:36Z,40.631663,16.482542
2020-10-31T10:25:33Z,40.631683,16.482247
2020-10-31T10:25:32Z,40.631683,16.482247
2020-10-31T10:25:32Z,40.631553,16.482178
2020-10-31T10:25:04Z,40.630517,16.481880
2020-10-31T10:24:15Z,40.629528,16.482303
2020-10-31T10:24:10Z,40.629475,16.482275
2020-10-31T10:23:52Z,40.629538,16.481422
2020-10-31T10:21:40Z,40.629862,16.477763
2020-10-31T10:21:35Z,40.629638,16.477472
2020-10-31T10:21:15Z,40.628680,16.478628
2020-10-31T10:21:06Z,40.628087,16.479083
2020-10-31T10:21:04Z,40.627983,16.479192
2020-10-31T10:21:01Z,40.627750,16.479238
2020-10-31T10:20:59Z,40.627597,16.479225
2020-10-31T10:19:06Z,40.624070,16.471063
2020-10-31T10:19:06Z,40.624070,16.471063
2020-10-31T10:18:54Z,40.623475,16.471497
2020-10-31T10:18:50Z,40.623287,16.471275
2020-10-31T10:18:49Z,40.623178,16.471262
2020-10-31T10:18:45Z,40.622958,16.471005
2020-10-31T10:18:21Z,40.621963,16.469878
2020-10-31T10:18:19Z,40.621925,16.469797
2020-10-31T10:18:07Z,40.621762,16.468628
2020-10-31T10:17:30Z,40.621637,16.465778
2020-10-31T10:15:45Z,40.619737,16.459608
2020-10-31T10:15:43Z,40.619853,16.459633
2020-10-31T10:15:41Z,40.619970,16.459542
2020-10-31T10:15:40Z,40.620712,16.457122
2020-10-31T10:13:32Z,40.619870,16.449938
2020-10-31T10:13:22Z,40.619672,16.449180
2020-10-31T10:12:08Z,40.618062,16.440650
2020-10-31T10:12:07Z,40.618062,16.440650
2020-10-31T10:11:21Z,40.617533,16.440333
2020-10-31T10:11:20Z,40.617455,16.440303
2020-10-31T10:11:14Z,40.617408,16.439872
2020-10-31T10:11:12Z,40.617520,16.439530
2020-10-31T10:11:02Z,40.620425,16.459792
2020-10-31T10:11:00Z,40.620425,16.459792
2020-10-31T10:08:26Z,40.616600,16.433362
2020-10-31T10:08:23Z,40.616455,16.433200
2020-10-31T10:08:10Z,40.616225,16.432038
2020-10-31T10:08:04Z,40.616230,16.431575
2020-10-30T19:30:28Z,0.000000,0.000000
2020-10-30T19:25:32Z,0.000000,0.000000
2020-10-30T13:21:49Z,40.659725,16.424322
2020-10-30T13:21:49Z,40.659725,16.424322
2020-10-30T12:08:11Z,40.661950,16.427728
2020-10-30T12:08:07Z,40.662022,16.427753
2020-10-30T12:08:04Z,40.662033,16.427722
2020-10-30T12:08:02Z,40.662033,16.427722
2020-10-30T11:54:22Z,40.662012,16.427867
2020-10-30T11:54:10Z,40.662003,16.427553
2020-10-30T11:53:56Z,40.661983,16.427775
2020-10-30T11:53:33Z,40.661970,16.427733
